CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV,Churn Reason
2946-KIQSP,Crescent City,Female,No,No,No,35,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1170.75,No,2553,Not Available
0625-AFOHS,Ferndale,Female,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,585.8,No,2784,Not Available
6726-WEXXK,Fields Landing,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2319.3,No,5755,Not Available
4636-OLWOE,Fortuna,Male,No,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,3294.0,No,5594,Not Available
4685-ERGHK,Gasquet,Male,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4953.3,No,6109,Not Available
0885-HMGPY,Honeydew,Male,No,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4302.8,No,6469,Not Available
5003-OKNNK,Hoopa,Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,305.25,No,3205,Not Available
7208-PSIHR,Klamath,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7301.0,No,5583,Not Available
4012-ZTHBR,Kneeland,Female,No,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,943.95,No,3752,Not Available
0489-WMEMG,Korbel,Female,No,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1137.3500000000001,No,5237,Not Available
7435-ZNUYY,Loleta,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,123.60000000000001,No,4439,Not Available
1354-YZFNB,Mad River,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,78.2,No,5573,Not Available
2985-FMWYF,Myers Flat,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2150.5,No,4861,Not Available
2812-ENYMO,Orick,Male,No,No,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,1418.3,No,4296,Not Available
2717-HVIZY,Orleans,Female,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,160.4,No,2675,Not Available
3422-GALYP,Phillipsville,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,158.9,No,2657,Not Available
2890-WFBHU,Salyer,Female,No,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.85,4711.15,No,6041,Not Available
0327-WFZSY,Samoa,Male,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3900.0,No,5434,Not Available
7977-HXJKU,Scotia,Male,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,411.6,No,2447,Not Available
7033-CLAMM,Somes Bar,Female,No,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,969.5999999999999,No,3828,Not Available
4023-RTIQM,Redcrest,Female,Yes,Yes,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,1562.3999999999999,No,2166,Not Available
0864-FVJNJ,Trinidad,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.35,7254.4,No,4952,Not Available
7356-IWLFW,Weott,Male,No,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,3680.0,No,3315,Not Available
9541-PWTWO,Willow Creek,Female,No,No,No,52,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,4209.400000000001,No,4924,Not Available
3967-VQOGC,Leggett,Female,No,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,1668.3,No,5847,Not Available
7872-RDDLZ,Piercy,Female,Yes,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3678.2999999999997,No,4826,Not Available
6308-CQRBU,Zenia,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,7756.75,No,5044,Not Available
0186-CAERR,Auburn,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,8257.3,No,4644,Not Available
3043-SUDUA,West Sacramento,Female,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,636.8,No,4374,Not Available
5442-BHQNG,Brooks,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,140.7,No,3430,Not Available
2169-RRLFW,Capay,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1817.6000000000001,No,5063,Not Available
5872-OEQNH,Carmichael,Female,No,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.45,2667.0,No,4928,Not Available
3162-KKZXO,Citrus Heights,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5508.25,No,5182,Not Available
8873-GLDMH,Courtland,Female,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,443.09999999999997,No,4220,Not Available
5696-JVVQY,Davis,Female,No,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,3364.7999999999997,No,5476,Not Available
8946-BFWSG,Davis,Male,No,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1590.75,No,6245,Not Available
0547-HURJB,Dixon,Male,No,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,252.60000000000002,No,4001,Not Available
8904-OPDCK,Citrus Heights,Male,Yes,Yes,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1347.3,No,4691,Not Available
8845-LWKGE,El Dorado,Female,No,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1935.0,No,2215,Not Available
0691-NIKRI,Elverta,Female,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4238.0,No,3784,Not Available
5022-JNQEQ,Esparto,Female,No,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,682.65,No,4843,Not Available
3249-VHRIP,Fiddletown,Female,No,No,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.6,2703.2000000000003,No,4507,Not Available
3736-BLEPA,Folsom,Male,No,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2555.0,No,2886,Not Available
4701-LKOZD,Foresthill,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6282.5,No,5150,Not Available
6603-QWSPR,Galt,Female,No,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4802.400000000001,No,4190,Not Available
9921-QFQUL,Garden Valley,Female,No,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,2073.4500000000003,No,5110,Not Available
1929-ZCBHE,Georgetown,Male,No,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1894.1,No,5040,Not Available
4378-MYPGO,Greenwood,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7157.0,No,5795,Not Available
4129-LYCOI,Guinda,Female,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,6968.0,No,4741,Not Available
7798-JVXYM,Herald,Female,No,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,975.1000000000001,No,5351,Not Available
8647-SDTWQ,Hood,Male,No,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4235.099999999999,No,4133,Not Available
2696-ECXKC,Ione,Female,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5549.5,No,6153,Not Available
2081-KJSQF,Isleton,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,4769,Not Available
3323-CPBWR,Knights Landing,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2228.7000000000003,No,3875,Not Available
3384-CTMSF,Lincoln,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,4892.7,No,3142,Not Available
0902-RFHOF,Loomis,Male,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,763.8000000000001,No,2907,Not Available
6048-QBXKL,Madison,Female,Yes,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,113.1,No,2069,Not Available
7718-RXDGG,Newcastle,Male,No,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,1029.0,No,3351,Not Available
1025-FALIX,Nicolaus,Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1795.3,No,5379,Not Available
3451-VAWLI,North Highlands,Female,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,689.5,No,5636,Not Available
3407-QGWLG,Roseville,Male,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,60.150000000000006,No,2948,Not Available
2347-WKKAE,Penryn,Male,No,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,3964.8,No,2662,Not Available
8735-DCXNF,Pilot Hill,Male,No,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,549.5,No,3519,Not Available
3214-IYUUQ,Pine Grove,Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5715.7,No,4300,Not Available
1936-UAFEH,Pioneer,Female,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7497.0,No,5502,Not Available
3587-PMCOY,Placerville,Male,No,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,989.0,No,4614,Not Available
1027-LKKQQ,Plymouth,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5792.400000000001,No,4480,Not Available
7148-XZPHA,Rancho Cordova,Male,No,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4367.0,No,4162,Not Available
5309-TAIKL,Rio Linda,Female,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,439.59999999999997,No,4080,Not Available
6856-RAURS,Rio Oso,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,149.8,No,2044,Not Available
8778-LMWTJ,River Pines,Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,673.65,No,5770,Not Available
9717-IOAAF,Rocklin,Male,No,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,697.95,No,2682,Not Available
2845-KDHVX,Sheridan,Female,No,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4371.2,No,5425,Not Available
0848-SOMKO,Shingle Springs,Male,No,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,3388.0,No,4483,Not Available
6734-FQAJX,Somerset,Male,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7038.349999999999,No,4143,Not Available
1535-VTJOQ,Thornton,Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,603.5999999999999,No,3904,Not Available
6368-TZZDT,Vacaville,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,78.0,No,5390,Not Available
0943-ZQPXH,Vacaville,Male,No,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4089.8,No,5635,Not Available
1293-BSEUN,Volcano,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,1490.3999999999999,No,4528,Not Available
1302-TPUBN,West Sacramento,Male,No,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1277.1000000000001,No,5637,Not Available
2378-VTKDH,Woodland,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6782.75,No,4073,Not Available
0927-CNGRH,Alta,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,5272,Not Available
8608-OZTLB,Applegate,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2813.9,No,5975,Not Available
2335-GSODA,Camino,Male,No,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,922.3000000000001,No,2327,Not Available
1952-DVVSW,Colfax,Female,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,201.0,No,3509,Not Available
6656-GULJQ,Emigrant Gap,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6015.599999999999,No,5940,Not Available
9853-JFZDU,Gold Run,Female,No,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1989.75,No,3102,Not Available
3777-XROBG,Echo Lake,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1133.9,No,4125,Not Available
6994-FGRHH,Meadow Vista,Male,No,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7430.5,No,4649,Not Available
4000-VGMQP,Pollock Pines,Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,3000.1,No,2125,Not Available
3999-WRNGR,Soda Springs,Female,No,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,2985.0,No,6307,Not Available
3466-RITXD,Twin Bridges,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2402.4,No,5461,Not Available
2680-XKKNJ,Weimar,Female,No,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,465.6,No,3325,Not Available
2974-GGUXS,Granite Bay,Female,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3310.2000000000003,No,3273,Not Available
7994-XIRTR,Roseville,Male,Yes,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3523.5,No,6161,Not Available
2101-RANCD,El Dorado Hills,Female,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4020.4999999999995,No,5832,Not Available
7921-BEPCI,Rocklin,Female,No,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4302.0,No,4515,Not Available
8510-TMWYB,Sacramento,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3229.2,No,5898,Not Available
3258-ZKPAI,Sacramento,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8395.199999999999,No,5227,Not Available
1428-IEDPR,Sacramento,Male,No,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5683.599999999999,No,5624,Not Available
5298-GSTLM,Sacramento,Female,Yes,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6084.0,No,4483,Not Available
4450-YOOHP,Sacramento,Female,No,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1975.35,No,5433,Not Available
6728-CZFEI,Sacramento,Female,No,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,842.25,No,5473,Not Available
3653-NCRDJ,Sacramento,Male,No,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,825.6,No,5594,Not Available
6121-TNHBO,Sacramento,Female,Yes,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5229.0,No,5428,Not Available
5119-NZPTV,Sacramento,Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,140.2,No,5592,Not Available
6519-ZHPXP,Sacramento,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7797.599999999999,No,4183,Not Available
3472-QPRCH,Sacramento,Male,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1010.0,No,3217,Not Available
8224-UAXBZ,Sacramento,Female,No,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2630.3,No,5137,Not Available
9610-WCESF,Sacramento,Male,No,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,2941.2999999999997,No,6344,Not Available
2486-WYVVE,Sacramento,Male,No,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2458.2999999999997,No,5238,Not Available
3865-ZYKAD,Sacramento,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5858.1,No,4503,Not Available
1422-DGUBX,Sacramento,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2536.0,No,2735,Not Available
2999-AANRQ,Sacramento,Female,No,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1492.05,No,5138,Not Available
8668-KNZTI,Sacramento,Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2795.0,No,5957,Not Available
0480-KYJVA,Sacramento,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1746.0,No,5897,Not Available
9746-YKGXB,Sacramento,Male,No,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2301.0,No,6340,Not Available
3926-YZVVX,Sacramento,Female,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2052.0499999999997,No,2157,Not Available
